,birdies,bogeys,double_bogeys,eagles,first_name,last_name,pars,position,round,round_score,start_date,strokes,tournament
12526,1,6,0,0,Scott,Brown,11,62.0,3,5,2014-05-08,77,THE PLAYERS Championship
12527,4,1,3,1,Scott,Brown,9,62.0,4,1,2014-05-08,73,THE PLAYERS Championship
12528,5,2,0,0,Graeme,McDowell,11,62.0,1,-3,2014-05-08,69,THE PLAYERS Championship
12529,4,3,0,0,Graeme,McDowell,11,62.0,2,-1,2014-05-08,71,THE PLAYERS Championship
12530,3,6,1,0,Graeme,McDowell,8,62.0,3,5,2014-05-08,77,THE PLAYERS Championship
12531,1,1,0,0,Graeme,McDowell,16,62.0,4,0,2014-05-08,72,THE PLAYERS Championship
12532,4,2,0,0,Fredrik,Jacobson,12,64.0,1,-2,2014-05-08,70,THE PLAYERS Championship
12533,4,2,0,0,Fredrik,Jacobson,12,64.0,2,-2,2014-05-08,70,THE PLAYERS Championship
12534,3,2,2,0,Fredrik,Jacobson,11,64.0,3,3,2014-05-08,75,THE PLAYERS Championship
12535,1,4,0,0,Fredrik,Jacobson,13,64.0,4,3,2014-05-08,75,THE PLAYERS Championship
12536,1,3,0,0,Ian,Poulter,14,65.0,1,2,2014-05-08,74,THE PLAYERS Championship
12537,5,2,0,0,Ian,Poulter,11,65.0,2,-3,2014-05-08,69,THE PLAYERS Championship
12538,4,2,1,0,Ian,Poulter,11,65.0,3,0,2014-05-08,72,THE PLAYERS Championship
12539,4,6,1,0,Ian,Poulter,7,65.0,4,4,2014-05-08,76,THE PLAYERS Championship
12540,7,2,0,0,Scott,Stallings,9,65.0,1,-5,2014-05-08,67,THE PLAYERS Championship
12541,1,4,1,0,Scott,Stallings,12,65.0,2,5,2014-05-08,77,THE PLAYERS Championship
12542,5,4,0,0,Scott,Stallings,9,65.0,3,-1,2014-05-08,71,THE PLAYERS Championship
12543,1,5,0,0,Scott,Stallings,12,65.0,4,4,2014-05-08,76,THE PLAYERS Championship
12544,4,3,0,0,Richard,Lee,11,65.0,1,-1,2014-05-08,71,THE PLAYERS Championship
12545,3,2,0,0,Richard,Lee,13,65.0,2,-1,2014-05-08,71,THE PLAYERS Championship
12546,1,3,1,0,Richard,Lee,13,65.0,3,4,2014-05-08,76,THE PLAYERS Championship
12547,6,5,1,0,Richard,Lee,6,65.0,4,1,2014-05-08,73,THE PLAYERS Championship
12548,5,1,0,1,Sang-Moon,Bae,11,68.0,1,-6,2014-05-08,66,THE PLAYERS Championship
12549,4,3,1,0,Sang-Moon,Bae,10,68.0,2,1,2014-05-08,73,THE PLAYERS Championship
12550,1,4,2,0,Sang-Moon,Bae,11,68.0,3,7,2014-05-08,79,THE PLAYERS Championship
12551,1,3,0,0,Sang-Moon,Bae,14,68.0,4,2,2014-05-08,74,THE PLAYERS Championship
12552,8,3,1,0,Geoff,Ogilvy,6,69.0,1,-3,2014-05-08,69,THE PLAYERS Championship
12553,3,3,0,1,Geoff,Ogilvy,11,69.0,2,-2,2014-05-08,70,THE PLAYERS Championship
12554,3,3,2,0,Geoff,Ogilvy,10,69.0,3,4,2014-05-08,76,THE PLAYERS Championship
12555,2,6,1,0,Geoff,Ogilvy,9,69.0,4,6,2014-05-08,78,THE PLAYERS Championship
12556,6,3,0,0,Brendon,De Jonge,9,70.0,1,-3,2014-05-08,69,THE PLAYERS Championship
12557,1,1,2,1,Brendon,De Jonge,13,70.0,2,2,2014-05-08,74,THE PLAYERS Championship
12558,4,3,2,0,Brendon,De Jonge,9,70.0,3,3,2014-05-08,75,THE PLAYERS Championship
12559,2,4,1,0,Brendon,De Jonge,11,70.0,4,4,2014-05-08,76,THE PLAYERS Championship
12560,2,3,0,0,Kyle,Stanley,13,71.0,1,1,2014-05-08,73,THE PLAYERS Championship
12561,5,2,0,0,Kyle,Stanley,11,71.0,2,-3,2014-05-08,69,THE PLAYERS Championship
12562,3,3,2,0,Kyle,Stanley,10,71.0,3,4,2014-05-08,76,THE PLAYERS Championship
12563,2,3,2,0,Kyle,Stanley,11,71.0,4,5,2014-05-08,77,THE PLAYERS Championship
12564,5,2,0,0,John,Huh,11,72.0,1,-3,2014-05-08,69,THE PLAYERS Championship
12565,5,5,0,0,John,Huh,8,72.0,2,0,2014-05-08,72,THE PLAYERS Championship
12566,2,5,0,0,John,Huh,10,72.0,3,6,2014-05-08,78,THE PLAYERS Championship
12567,5,3,0,1,Ernie,Els,9,72.0,1,-4,2014-05-08,68,THE PLAYERS Championship
12568,1,5,0,0,Ernie,Els,12,72.0,2,4,2014-05-08,76,THE PLAYERS Championship
12569,4,5,1,0,Ernie,Els,8,72.0,3,3,2014-05-08,75,THE PLAYERS Championship
12570,1,3,1,0,Seung-Yul,Noh,13,72.0,1,4,2014-05-08,76,THE PLAYERS Championship
12571,6,2,0,0,Seung-Yul,Noh,10,72.0,2,-4,2014-05-08,68,THE PLAYERS Championship
12572,3,4,1,0,Seung-Yul,Noh,10,72.0,3,3,2014-05-08,75,THE PLAYERS Championship
12573,4,3,0,0,Jonas,Blixt,11,75.0,1,-1,2014-05-08,71,THE PLAYERS Championship
12574,3,3,0,0,Jonas,Blixt,12,75.0,2,0,2014-05-08,72,THE PLAYERS Championship
12575,2,3,0,0,Jonas,Blixt,12,75.0,3,5,2014-05-08,77,THE PLAYERS Championship
12576,3,3,0,0,John,Merrick,12,75.0,1,0,2014-05-08,72,THE PLAYERS Championship
12577,4,3,0,0,John,Merrick,11,75.0,2,-1,2014-05-08,71,THE PLAYERS Championship
12578,2,5,1,0,John,Merrick,10,75.0,3,5,2014-05-08,77,THE PLAYERS Championship
12579,5,2,1,0,Rickie,Fowler,10,77.0,1,-1,2014-05-08,71,THE PLAYERS Championship
12580,3,1,1,0,Rickie,Fowler,13,77.0,2,0,2014-05-08,72,THE PLAYERS Championship
12581,3,2,2,0,Rickie,Fowler,10,77.0,3,6,2014-05-08,78,THE PLAYERS Championship
12582,3,4,0,0,John,Rollins,11,77.0,1,1,2014-05-08,73,THE PLAYERS Championship
12583,1,0,0,0,John,Rollins,17,77.0,2,-1,2014-05-08,71,THE PLAYERS Championship
12584,4,2,2,0,John,Rollins,9,77.0,3,5,2014-05-08,77,THE PLAYERS Championship
12585,3,2,0,0,Stuart,Appleby,13,77.0,1,-1,2014-05-08,71,THE PLAYERS Championship
12586,4,3,1,0,Stuart,Appleby,10,77.0,2,1,2014-05-08,73,THE PLAYERS Championship
12587,2,5,1,0,Stuart,Appleby,10,77.0,3,5,2014-05-08,77,THE PLAYERS Championship
12588,1,5,0,0,Chris,Stroud,12,80.0,1,4,2014-05-08,76,THE PLAYERS Championship
12589,6,1,0,0,Chris,Stroud,11,80.0,2,-5,2014-05-08,67,THE PLAYERS Championship
12590,0,3,2,0,Chris,Stroud,13,80.0,3,7,2014-05-08,79,THE PLAYERS Championship
12591,6,2,0,0,Joost,Luiten,10,80.0,1,-4,2014-05-08,68,THE PLAYERS Championship
12592,2,2,0,0,Joost,Luiten,14,80.0,2,0,2014-05-08,72,THE PLAYERS Championship
12593,0,4,3,0,Joost,Luiten,11,80.0,3,10,2014-05-08,82,THE PLAYERS Championship
12594,4,2,0,0,Jeff,Overton,12,82.0,1,-2,2014-05-08,70,THE PLAYERS Championship
12595,4,4,0,0,Jeff,Overton,10,82.0,2,0,2014-05-08,72,THE PLAYERS Championship
12596,1,5,1,0,Jeff,Overton,10,82.0,3,11,2014-05-08,83,THE PLAYERS Championship
12597,1,3,1,0,Charlie,Wi,13,83.0,1,4,2014-05-08,76,THE PLAYERS Championship
12598,3,2,0,1,Charlie,Wi,12,83.0,2,-3,2014-05-08,69,THE PLAYERS Championship
12599,4,3,0,0,Charles,Howell,11,83.0,1,-1,2014-05-08,71,THE PLAYERS Championship
12600,4,6,0,0,Charles,Howell,8,83.0,2,2,2014-05-08,74,THE PLAYERS Championship
12601,1,4,0,0,Lucas,Glover,13,83.0,1,3,2014-05-08,75,THE PLAYERS Championship
12602,4,4,0,1,Lucas,Glover,9,83.0,2,-2,2014-05-08,70,THE PLAYERS Championship
12603,1,3,1,0,Derek,Ernst,13,83.0,1,4,2014-05-08,76,THE PLAYERS Championship
12604,4,1,0,0,Derek,Ernst,13,83.0,2,-3,2014-05-08,69,THE PLAYERS Championship
12605,2,3,0,0,Will,MacKenzie,13,83.0,1,1,2014-05-08,73,THE PLAYERS Championship
12606,2,2,0,0,Will,MacKenzie,14,83.0,2,0,2014-05-08,72,THE PLAYERS Championship
12607,2,2,0,0,Keegan,Bradley,14,83.0,1,0,2014-05-08,72,THE PLAYERS Championship
12608,2,3,0,0,Keegan,Bradley,13,83.0,2,1,2014-05-08,73,THE PLAYERS Championship
12609,4,5,0,0,Chesson,Hadley,9,83.0,1,1,2014-05-08,73,THE PLAYERS Championship
12610,5,3,1,0,Chesson,Hadley,9,83.0,2,0,2014-05-08,72,THE PLAYERS Championship
12611,3,2,1,0,Johnson,Wagner,12,83.0,1,1,2014-05-08,73,THE PLAYERS Championship
12612,2,2,0,0,Johnson,Wagner,14,83.0,2,0,2014-05-08,72,THE PLAYERS Championship
12613,4,4,1,0,Carl,Pettersson,9,83.0,1,2,2014-05-08,74,THE PLAYERS Championship
12614,2,1,0,0,Carl,Pettersson,15,83.0,2,-1,2014-05-08,71,THE PLAYERS Championship
12615,3,1,0,0,Ted,Potter,13,83.0,1,1,2014-05-08,73,THE PLAYERS Championship
12616,1,1,0,0,Ted,Potter,16,83.0,2,0,2014-05-08,72,THE PLAYERS Championship
12617,1,4,0,0,Phil,Mickelson,13,83.0,1,3,2014-05-08,75,THE PLAYERS Championship
12618,3,1,0,0,Phil,Mickelson,14,83.0,2,-2,2014-05-08,70,THE PLAYERS Championship
12619,4,5,0,0,Thongchai,Jaidee,9,94.0,1,1,2014-05-08,73,THE PLAYERS Championship
12620,2,3,0,0,Thongchai,Jaidee,13,94.0,2,1,2014-05-08,73,THE PLAYERS Championship
12621,2,4,0,0,Brian,Harman,12,94.0,1,2,2014-05-08,74,THE PLAYERS Championship
12622,3,3,0,0,Brian,Harman,12,94.0,2,0,2014-05-08,72,THE PLAYERS Championship
12623,3,3,0,0,Kevin,Stadler,12,94.0,1,0,2014-05-08,72,THE PLAYERS Championship
12624,3,1,2,0,Kevin,Stadler,12,94.0,2,2,2014-05-08,74,THE PLAYERS Championship
12625,5,3,1,0,Ken,Duke,9,94.0,1,0,2014-05-08,72,THE PLAYERS Championship
12626,3,5,0,0,Ken,Duke,10,94.0,2,2,2014-05-08,74,THE PLAYERS Championship
12627,4,5,1,0,Robert,Garrigus,8,94.0,1,3,2014-05-08,75,THE PLAYERS Championship
12628,5,4,0,0,Robert,Garrigus,9,94.0,2,-1,2014-05-08,71,THE PLAYERS Championship
12629,3,1,1,0,Roberto,Castro,13,94.0,1,0,2014-05-08,72,THE PLAYERS Championship
12630,1,3,0,0,Roberto,Castro,14,94.0,2,2,2014-05-08,74,THE PLAYERS Championship
12631,1,5,0,0,Martin,Laird,12,94.0,1,4,2014-05-08,76,THE PLAYERS Championship
12632,4,2,0,0,Martin,Laird,12,94.0,2,-2,2014-05-08,70,THE PLAYERS Championship
12633,3,1,0,0,James,Hahn,14,94.0,1,-2,2014-05-08,70,THE PLAYERS Championship
12634,1,5,0,0,James,Hahn,12,94.0,2,4,2014-05-08,76,THE PLAYERS Championship
12635,0,8,0,1,Jerry,Kelly,9,94.0,1,6,2014-05-08,78,THE PLAYERS Championship
12636,5,1,0,0,Jerry,Kelly,12,94.0,2,-4,2014-05-08,68,THE PLAYERS Championship
12637,3,0,0,0,Graham,DeLaet,15,94.0,1,-3,2014-05-08,69,THE PLAYERS Championship
12638,3,4,2,0,Graham,DeLaet,9,94.0,2,5,2014-05-08,77,THE PLAYERS Championship
12639,5,3,0,0,Camilo,Villegas,10,94.0,1,-2,2014-05-08,70,THE PLAYERS Championship
12640,2,3,0,0,Camilo,Villegas,12,94.0,2,4,2014-05-08,76,THE PLAYERS Championship
12641,2,2,0,0,Jonathan,Byrd,14,94.0,1,0,2014-05-08,72,THE PLAYERS Championship
12642,2,4,0,0,Jonathan,Byrd,12,94.0,2,2,2014-05-08,74,THE PLAYERS Championship
12643,2,1,0,0,Jason,Bohn,14,94.0,1,2,2014-05-08,74,THE PLAYERS Championship
12644,3,3,0,0,Jason,Bohn,12,94.0,2,0,2014-05-08,72,THE PLAYERS Championship
12645,3,4,0,0,Luke,Guthrie,11,107.0,1,1,2014-05-08,73,THE PLAYERS Championship
12646,3,3,1,0,Luke,Guthrie,11,107.0,2,2,2014-05-08,74,THE PLAYERS Championship
12647,3,2,0,0,Josh,Teater,13,107.0,1,-1,2014-05-08,71,THE PLAYERS Championship
12648,2,4,1,0,Josh,Teater,11,107.0,2,4,2014-05-08,76,THE PLAYERS Championship
12649,2,3,2,0,Cameron,Tringale,11,107.0,1,5,2014-05-08,77,THE PLAYERS Championship
12650,4,2,0,0,Cameron,Tringale,12,107.0,2,-2,2014-05-08,70,THE PLAYERS Championship
12651,5,2,1,0,Michael,Thompson,10,107.0,1,-1,2014-05-08,71,THE PLAYERS Championship
12652,2,2,2,0,Michael,Thompson,12,107.0,2,4,2014-05-08,76,THE PLAYERS Championship
12653,3,4,2,0,Kenny,Perry,9,107.0,1,5,2014-05-08,77,THE PLAYERS Championship
12654,5,3,0,0,Kenny,Perry,10,107.0,2,-2,2014-05-08,70,THE PLAYERS Championship
12655,6,3,0,0,Kevin,Streelman,9,112.0,1,-3,2014-05-08,69,THE PLAYERS Championship
12656,1,4,2,0,Kevin,Streelman,11,112.0,2,7,2014-05-08,79,THE PLAYERS Championship
12657,3,4,0,0,Harris,English,11,112.0,1,1,2014-05-08,73,THE PLAYERS Championship
12658,3,4,1,0,Harris,English,10,112.0,2,3,2014-05-08,75,THE PLAYERS Championship
12659,3,5,0,0,Bryce,Molder,9,112.0,1,5,2014-05-08,77,THE PLAYERS Championship
12660,3,2,0,0,Bryce,Molder,13,112.0,2,-1,2014-05-08,71,THE PLAYERS Championship
12661,4,3,0,0,David,Lingmerth,11,112.0,1,-1,2014-05-08,71,THE PLAYERS Championship
12662,3,4,2,0,David,Lingmerth,9,112.0,2,5,2014-05-08,77,THE PLAYERS Championship
12663,4,5,0,0,Aaron,Baddeley,9,112.0,1,1,2014-05-08,73,THE PLAYERS Championship
12664,5,4,0,0,Aaron,Baddeley,8,112.0,2,3,2014-05-08,75,THE PLAYERS Championship
12665,1,4,0,0,Boo,Weekley,13,112.0,1,3,2014-05-08,75,THE PLAYERS Championship
12666,4,3,1,0,Boo,Weekley,10,112.0,2,1,2014-05-08,73,THE PLAYERS Championship
12667,3,4,1,0,Michael,Putnam,10,112.0,1,3,2014-05-08,75,THE PLAYERS Championship
12668,4,3,1,0,Michael,Putnam,10,112.0,2,1,2014-05-08,73,THE PLAYERS Championship
12669,4,2,0,0,Stephen,Gallacher,12,112.0,1,-2,2014-05-08,70,THE PLAYERS Championship
12670,1,3,2,0,Stephen,Gallacher,12,112.0,2,6,2014-05-08,78,THE PLAYERS Championship
12671,3,6,0,0,Webb,Simpson,9,112.0,1,3,2014-05-08,75,THE PLAYERS Championship
12672,3,4,0,0,Webb,Simpson,11,112.0,2,1,2014-05-08,73,THE PLAYERS Championship
12673,2,3,1,0,Shawn,Stefani,12,121.0,1,3,2014-05-08,75,THE PLAYERS Championship
12674,2,2,1,0,Shawn,Stefani,13,121.0,2,2,2014-05-08,74,THE PLAYERS Championship
12675,3,3,2,0,J.B.,Holmes,10,121.0,1,4,2014-05-08,76,THE PLAYERS Championship
12676,2,3,0,0,J.B.,Holmes,13,121.0,2,1,2014-05-08,73,THE PLAYERS Championship
12677,1,2,0,0,Thomas,Bjorn,15,121.0,1,1,2014-05-08,73,THE PLAYERS Championship
12678,3,7,0,0,Thomas,Bjorn,8,121.0,2,4,2014-05-08,76,THE PLAYERS Championship
12679,1,3,0,0,Greg,Chalmers,14,121.0,1,2,2014-05-08,74,THE PLAYERS Championship
12680,3,4,1,0,Greg,Chalmers,10,121.0,2,3,2014-05-08,75,THE PLAYERS Championship
12681,3,5,1,0,Darren,Clarke,9,121.0,1,4,2014-05-08,76,THE PLAYERS Championship
12682,7,5,0,0,Darren,Clarke,5,121.0,2,1,2014-05-08,73,THE PLAYERS Championship
12683,4,2,0,0,Brian,Gay,12,121.0,1,-2,2014-05-08,70,THE PLAYERS Championship
12684,1,6,1,0,Brian,Gay,10,121.0,2,7,2014-05-08,79,THE PLAYERS Championship
12685,4,5,1,0,Y.E.,Yang,8,121.0,1,3,2014-05-08,75,THE PLAYERS Championship
12686,3,3,1,0,Y.E.,Yang,11,121.0,2,2,2014-05-08,74,THE PLAYERS Championship
12687,3,1,0,0,Jason,Kokrak,14,128.0,1,-2,2014-05-08,70,THE PLAYERS Championship
12688,2,4,1,0,Jason,Kokrak,10,128.0,2,8,2014-05-08,80,THE PLAYERS Championship
12689,4,2,3,0,Andres,Romero,9,128.0,1,4,2014-05-08,76,THE PLAYERS Championship
12690,3,3,1,0,Andres,Romero,11,128.0,2,2,2014-05-08,74,THE PLAYERS Championship
12691,6,3,1,0,Nick,Watney,8,128.0,1,-1,2014-05-08,71,THE PLAYERS Championship
12692,2,6,0,0,Nick,Watney,9,128.0,2,7,2014-05-08,79,THE PLAYERS Championship
12693,3,3,1,0,Nicholas,Thompson,10,131.0,1,5,2014-05-08,77,THE PLAYERS Championship
12694,3,5,0,0,Nicholas,Thompson,10,131.0,2,2,2014-05-08,74,THE PLAYERS Championship
12695,4,3,0,0,D.A.,Points,10,131.0,1,3,2014-05-08,75,THE PLAYERS Championship
12696,1,3,1,0,D.A.,Points,13,131.0,2,4,2014-05-08,76,THE PLAYERS Championship
12697,1,3,1,0,Ben,Crane,13,131.0,1,4,2014-05-08,76,THE PLAYERS Championship
12698,2,5,0,0,Ben,Crane,11,131.0,2,3,2014-05-08,75,THE PLAYERS Championship
12699,4,5,0,0,Hunter,Mahan,9,131.0,1,1,2014-05-08,73,THE PLAYERS Championship
12700,1,7,0,0,Hunter,Mahan,10,131.0,2,6,2014-05-08,78,THE PLAYERS Championship
12701,3,8,0,0,Louis,Oosthuizen,7,135.0,1,5,2014-05-08,77,THE PLAYERS Championship
12702,1,2,1,0,Louis,Oosthuizen,14,135.0,2,3,2014-05-08,75,THE PLAYERS Championship
12703,3,2,0,0,Tim,Clark,13,135.0,1,-1,2014-05-08,71,THE PLAYERS Championship
12704,1,4,1,0,Tim,Clark,11,135.0,2,9,2014-05-08,81,THE PLAYERS Championship
12705,4,7,0,0,James,Driscoll,7,137.0,1,3,2014-05-08,75,THE PLAYERS Championship
12706,3,3,3,0,James,Driscoll,9,137.0,2,6,2014-05-08,78,THE PLAYERS Championship
12707,4,4,0,0,William,McGirt,10,137.0,1,0,2014-05-08,72,THE PLAYERS Championship
12708,2,4,1,0,William,McGirt,10,137.0,2,9,2014-05-08,81,THE PLAYERS Championship
12709,1,3,0,0,Patrick,Reed,14,137.0,1,2,2014-05-08,74,THE PLAYERS Championship
12710,0,3,2,0,Patrick,Reed,13,137.0,2,7,2014-05-08,79,THE PLAYERS Championship
12711,4,3,1,0,Matt,Every,9,137.0,1,4,2014-05-08,76,THE PLAYERS Championship
12712,3,3,1,0,Matt,Every,10,137.0,2,5,2014-05-08,77,THE PLAYERS Championship
12713,0,5,1,0,Mark,Wilson,12,137.0,1,7,2014-05-08,79,THE PLAYERS Championship
12714,1,3,0,0,Mark,Wilson,14,137.0,2,2,2014-05-08,74,THE PLAYERS Championship
12715,3,6,0,0,Woody,Austin,8,142.0,1,6,2014-05-08,78,THE PLAYERS Championship
12716,4,2,3,0,Woody,Austin,9,142.0,2,4,2014-05-08,76,THE PLAYERS Championship
12717,2,3,1,0,Dong-Hwan,Lee,11,143.0,1,6,2014-05-08,78,THE PLAYERS Championship
12718,0,1,0,0,Dong-Hwan,Lee,1,143.0,2,1,2014-05-08,10,THE PLAYERS Championship
12719,3,4,2,0,Briny,Baird,9,144.0,1,5,2014-05-08,77,THE PLAYERS Championship
12720,1,3,1,0,Briny,Baird,4,144.0,2,4,2014-05-08,40,THE PLAYERS Championship
12721,5,2,0,0,Matt,Every,11,1.0,1,-3,2014-03-20,69,Arnold Palmer Invitational presented by MasterCard
12722,5,3,0,0,Matt,Every,10,1.0,2,-2,2014-03-20,70,Arnold Palmer Invitational presented by MasterCard
12723,6,0,0,0,Matt,Every,12,1.0,3,-6,2014-03-20,66,Arnold Palmer Invitational presented by MasterCard
12724,5,3,0,0,Matt,Every,10,1.0,4,-2,2014-03-20,70,Arnold Palmer Invitational presented by MasterCard
12725,2,1,0,0,Keegan,Bradley,15,2.0,1,-1,2014-03-20,71,Arnold Palmer Invitational presented by MasterCard
12726,6,1,0,0,Keegan,Bradley,11,2.0,2,-5,2014-03-20,67,Arnold Palmer Invitational presented by MasterCard
12727,8,2,0,0,Keegan,Bradley,8,2.0,3,-6,2014-03-20,66,Arnold Palmer Invitational presented by MasterCard
12728,5,3,1,0,Keegan,Bradley,9,2.0,4,0,2014-03-20,72,Arnold Palmer Invitational presented by MasterCard
12729,7,1,0,2,Adam,Scott,8,3.0,1,-10,2014-03-20,62,Arnold Palmer Invitational presented by MasterCard
12730,6,2,0,0,Adam,Scott,10,3.0,2,-4,2014-03-20,68,Arnold Palmer Invitational presented by MasterCard
12731,5,4,0,0,Adam,Scott,9,3.0,3,-1,2014-03-20,71,Arnold Palmer Invitational presented by MasterCard
12732,1,5,0,0,Adam,Scott,12,3.0,4,4,2014-03-20,76,Arnold Palmer Invitational presented by MasterCard
12733,7,2,0,0,Jason,Kokrak,9,4.0,1,-5,2014-03-20,67,Arnold Palmer Invitational presented by MasterCard
12734,5,2,1,0,Jason,Kokrak,10,4.0,2,-1,2014-03-20,71,Arnold Palmer Invitational presented by MasterCard
12735,6,1,0,0,Jason,Kokrak,11,4.0,3,-5,2014-03-20,67,Arnold Palmer Invitational presented by MasterCard
12736,3,4,0,0,Jason,Kokrak,11,4.0,4,1,2014-03-20,73,Arnold Palmer Invitational presented by MasterCard
12737,3,3,0,0,Erik,Compton,12,5.0,1,0,2014-03-20,72,Arnold Palmer Invitational presented by MasterCard
12738,6,2,0,0,Erik,Compton,10,5.0,2,-4,2014-03-20,68,Arnold Palmer Invitational presented by MasterCard
12739,4,2,0,0,Erik,Compton,12,5.0,3,-2,2014-03-20,70,Arnold Palmer Invitational presented by MasterCard
12740,4,1,0,0,Erik,Compton,13,5.0,4,-3,2014-03-20,69,Arnold Palmer Invitational presented by MasterCard
12741,5,0,0,0,Francesco,Molinari,13,5.0,1,-5,2014-03-20,67,Arnold Palmer Invitational presented by MasterCard
12742,1,1,0,1,Francesco,Molinari,15,5.0,2,-2,2014-03-20,70,Arnold Palmer Invitational presented by MasterCard
12743,5,2,0,0,Francesco,Molinari,11,5.0,3,-3,2014-03-20,69,Arnold Palmer Invitational presented by MasterCard
12744,1,2,0,0,Francesco,Molinari,15,5.0,4,1,2014-03-20,73,Arnold Palmer Invitational presented by MasterCard
12745,6,3,0,0,Henrik,Stenson,9,5.0,1,-3,2014-03-20,69,Arnold Palmer Invitational presented by MasterCard
12746,3,4,0,0,Henrik,Stenson,11,5.0,2,1,2014-03-20,73,Arnold Palmer Invitational presented by MasterCard
12747,5,2,0,0,Henrik,Stenson,11,5.0,3,-3,2014-03-20,69,Arnold Palmer Invitational presented by MasterCard
12748,4,0,0,0,Henrik,Stenson,14,5.0,4,-4,2014-03-20,68,Arnold Palmer Invitational presented by MasterCard
12749,5,0,0,0,Brandt,Snedeker,13,8.0,1,-5,2014-03-20,67,Arnold Palmer Invitational presented by MasterCard
12750,2,1,0,0,Brandt,Snedeker,15,8.0,2,-1,2014-03-20,71,Arnold Palmer Invitational presented by MasterCard
12751,4,4,1,0,Brandt,Snedeker,9,8.0,3,2,2014-03-20,74,Arnold Palmer Invitational presented by MasterCard
12752,8,4,0,0,Brandt,Snedeker,6,8.0,4,-4,2014-03-20,68,Arnold Palmer Invitational presented by MasterCard
12753,8,1,0,0,Ryo,Ishikawa,9,8.0,1,-7,2014-03-20,65,Arnold Palmer Invitational presented by MasterCard
12754,2,2,1,0,Ryo,Ishikawa,13,8.0,2,2,2014-03-20,74,Arnold Palmer Invitational presented by MasterCard
12755,4,2,0,0,Ryo,Ishikawa,12,8.0,3,-2,2014-03-20,70,Arnold Palmer Invitational presented by MasterCard
12756,5,2,1,0,Ryo,Ishikawa,10,8.0,4,-1,2014-03-20,71,Arnold Palmer Invitational presented by MasterCard
12757,5,0,2,0,Sean,O'Hair,11,10.0,1,-1,2014-03-20,71,Arnold Palmer Invitational presented by MasterCard
12758,3,6,0,0,Sean,O'Hair,9,10.0,2,3,2014-03-20,75,Arnold Palmer Invitational presented by MasterCard
12759,6,3,0,0,Sean,O'Hair,9,10.0,3,-3,2014-03-20,69,Arnold Palmer Invitational presented by MasterCard
12760,5,2,0,1,Sean,O'Hair,10,10.0,4,-5,2014-03-20,67,Arnold Palmer Invitational presented by MasterCard
12761,3,2,0,0,Fredrik,Jacobson,13,10.0,1,-1,2014-03-20,71,Arnold Palmer Invitational presented by MasterCard
12762,6,2,0,0,Fredrik,Jacobson,10,10.0,2,-4,2014-03-20,68,Arnold Palmer Invitational presented by MasterCard
12763,3,1,0,0,Fredrik,Jacobson,14,10.0,3,-2,2014-03-20,70,Arnold Palmer Invitational presented by MasterCard
12764,3,4,0,0,Fredrik,Jacobson,11,10.0,4,1,2014-03-20,73,Arnold Palmer Invitational presented by MasterCard
12765,4,2,0,1,Graeme,McDowell,11,10.0,1,-4,2014-03-20,68,Arnold Palmer Invitational presented by MasterCard
12766,0,3,1,0,Graeme,McDowell,14,10.0,2,5,2014-03-20,77,Arnold Palmer Invitational presented by MasterCard
12767,5,0,0,0,Graeme,McDowell,13,10.0,3,-5,2014-03-20,67,Arnold Palmer Invitational presented by MasterCard
12768,5,1,1,0,Graeme,McDowell,11,10.0,4,-2,2014-03-20,70,Arnold Palmer Invitational presented by MasterCard
12769,6,2,0,0,J.B.,Holmes,10,10.0,1,-4,2014-03-20,68,Arnold Palmer Invitational presented by MasterCard
12770,5,0,1,0,J.B.,Holmes,12,10.0,2,-3,2014-03-20,69,Arnold Palmer Invitational presented by MasterCard
12771,3,3,1,1,J.B.,Holmes,10,10.0,3,0,2014-03-20,72,Arnold Palmer Invitational presented by MasterCard
12772,3,4,0,0,J.B.,Holmes,11,10.0,4,1,2014-03-20,73,Arnold Palmer Invitational presented by MasterCard
12773,4,2,1,0,Lucas,Glover,11,14.0,1,0,2014-03-20,72,Arnold Palmer Invitational presented by MasterCard
12774,4,4,1,0,Lucas,Glover,9,14.0,2,2,2014-03-20,74,Arnold Palmer Invitational presented by MasterCard
12775,5,3,0,1,Lucas,Glover,9,14.0,3,-4,2014-03-20,68,Arnold Palmer Invitational presented by MasterCard
12776,5,2,0,0,Lucas,Glover,11,14.0,4,-3,2014-03-20,69,Arnold Palmer Invitational presented by MasterCard
12777,6,4,0,0,Kevin,Na,8,14.0,1,-2,2014-03-20,70,Arnold Palmer Invitational presented by MasterCard
12778,3,2,0,0,Kevin,Na,13,14.0,2,-1,2014-03-20,71,Arnold Palmer Invitational presented by MasterCard
12779,5,2,1,0,Kevin,Na,10,14.0,3,-1,2014-03-20,71,Arnold Palmer Invitational presented by MasterCard
12780,2,1,0,0,Kevin,Na,15,14.0,4,-1,2014-03-20,71,Arnold Palmer Invitational presented by MasterCard
12781,4,3,0,1,Harris,English,10,14.0,1,-3,2014-03-20,69,Arnold Palmer Invitational presented by MasterCard
12782,3,4,0,1,Harris,English,10,14.0,2,-1,2014-03-20,71,Arnold Palmer Invitational presented by MasterCard
12783,4,5,1,0,Harris,English,8,14.0,3,3,2014-03-20,75,Arnold Palmer Invitational presented by MasterCard
